ZIP,Place,State,Longitude,Latitude,Longitude_Projected,Latitude_Projected
80444,Georgetown,CO,-105.6975,39.7061,350.8612090392477,224.02266652571734
80446,Granby,CO,-105.9285,40.0739,348.31338269933315,216.7895566848996
80447,Grand Lake,CO,-105.8605,40.2289,349.5736348108343,213.98451585290968
80448,Grant,CO,-105.6583,39.4612,350.9479890233821,228.6720664455495
80449,Hartsel,CO,-105.8788,38.9673,346.8490762562269,237.6105263484494
80451,Hot Sulphur Springs,CO,-106.0693,40.0712,346.32508576941575,216.630770488925
80452,Idaho Springs,CO,-105.5983,39.7402,352.330797567863,223.52627859171457
80453,Idledale,CO,-105.2442,39.6684,357.2126596309311,225.37184253784665
80454,Indian Hills,CO,-105.2514,39.6296,357.0395241288961,226.08979474799116
80455,Jamestown,CO,-105.3886,40.1155,355.9970396970354,216.7850841065208
80456,Jefferson,CO,-105.6865,39.2759,350.1918761406528,232.10638992372287
80457,Kittredge,CO,-105.2782,39.6481,356.6934360200746,225.70556258385602
80459,Kremmling,CO,-106.3955,40.0632,341.71571870316166,216.2842377453427
80461,Leadville,CO,-106.3015,39.2497,341.3804392986682,231.67312111548245
80463,Mc Coy,CO,-106.7309,39.9134,336.6764782842172,218.56251880540265
80465,Morrison,CO,-105.1746,39.6125,358.09769006842805,226.51654838090133
80466,Nederland,CO,-105.4813,39.9703,354.41897296768593,219.37780118403919
80467,Oak Creek,CO,-106.9296,40.2567,334.6168706636347,211.81515082536748
80468,Parshall,CO,-106.093,39.9539,345.7570204962291,218.79339215115385
80469,Phippsburg,CO,-106.9735,40.1907,333.85761484854544,212.97921483971186
80470,Pine,CO,-105.3741,39.4667,354.9971010925473,228.97463639801572
80471,Pinecliffe,CO,-105.4283,39.9319,355.0952318022231,220.17259959403225
80473,Rand,CO,-106.1857,40.4667,345.48308213405005,209.04606171889077
80474,Rollinsville,CO,-105.5011,39.9172,354.0396926066026,220.34556527972234
80475,Shawnee,CO,-105.5542,39.4211,352.35139839655375,229.5742352011456
80476,Silver Plume,CO,-105.7507,39.6996,350.09534898545036,224.06720002730322
80477,Steamboat Springs,CO,-106.8317,40.485,336.4798307505308,207.69964539059674
80478,Tabernash,CO,-105.8615,39.9797,349.0732004064041,218.65386772120905
80479,Toponas,CO,-106.8081,40.0603,335.9019267191145,215.68801760733902
80480,Walden,CO,-106.2767,40.71,344.703485380682,204.35196069367316
80481,Ward,CO,-105.508,40.0726,354.23474350359913,217.4217646475953
80482,Winter Park,CO,-105.7845,39.8939,349.99307144718165,220.37500036127938
80483,Yampa,CO,-106.9116,40.1304,334.59681869255303,214.20855613631704
80487,Steamboat Springs,CO,-106.9318,40.6327,335.3989695534407,204.77464129011491
80488,Steamboat Springs,CO,-106.8607,40.6197,336.36349706907856,205.13220456738213
80497,Silverthorne,CO,-106.108,39.6411,344.9196030888554,224.63325513087455
80498,Silverthorne,CO,-106.2211,39.7647,343.56750012167856,222.14493473622508
80501,Longmont,CO,-105.1009,40.1779,360.16210766685026,216.01004531016724
80502,Longmont,CO,-105.1019,40.1672,360.1287520889399,216.2093969390122
80503,Longmont,CO,-105.1624,40.1559,359.25655096078265,216.33925581247274
80504,Longmont,CO,-104.9504,40.1306,362.1969096744716,217.09921206284696
80510,Allenspark,CO,-105.5201,40.2268,354.354813222779,214.5134604295763
80511,Estes Park,CO,-105.5692,40.6281,354.42438974012447,206.921689750086
80512,Bellvue,CO,-105.261,40.6265,358.73094208353893,207.37998909584792
80513,Berthoud,CO,-105.1055,40.2993,360.31617437226555,213.72679970725437
80514,Dacono,CO,-104.9297,40.0836,362.4054334165273,218.0085116780824
80515,Drake,CO,-105.3831,40.4275,356.6539408439745,210.94258469646286
