lat,lon
-96.0796,42.2897
-96.3232,42.9666
-95.9762,42.6191
-95.5453,42.8608
-96.2189,42.5047
-96.1704,42.7962
-95.2512,42.8742
-95.7909,42.1585
-95.8034,42.82
-96.1655,42.9626
-95.6408,42.7874
-96.2283,42.7047
-96.0656,42.4819
-96.1072,42.037
-96.0565,43.0185
-95.8616,42.2646
-96.0566,42.8199
-95.7083,42.9703
-95.3377,42.9328
-95.8922,42.5335
-95.6812,42.6287
-95.9544,42.8149
-95.9769,42.198
-96.2879,42.3306
-95.2846,42.5055
-96.3534,42.4019
-96.2306,42.2427
-95.9486,42.2408
-95.4807,42.9826
-95.7125,42.0581
-95.7295,42.5781
-96.492,42.6953
-96.1822,42.1522
-96.4029,42.4972
-96.318,42.3684
-96.4295,42.5068
-96.4005,42.5254
-96.3829,42.5032
-96.3528,42.4671
-96.3617,42.5469
-96.4803,42.5173
-96.3713,42.4089
-95.8401,43.1808
-96.291,43.3201
-95.7417,43.1179
-95.7655,43.3053
-95.9823,43.2034
-96.202,43.2872
-95.9894,43.3439
-95.9142,43.0793
-96.1392,43.1952
-96.4363,43.3047
-96.4252,43.4387
-96.3361,43.4443
-95.8926,43.4496
-95.9353,43.2439
-95.6533,43.0759
-96.1781,43.4272
-96.3103,43.2014
-95.6622,43.189
-95.7424,43.4069
-96.18,43.0814
-95.1457,43.1451
-95.1282,43.3637
-94.9854,43.1548
-94.818,43.4017
-95.3228,43.1609
-95.1511,43.0824
-95.0431,43.0157
-94.7334,43.2277
-95.0582,43.0333
-95.4426,43.4568
-95.4817,43.18
-95.3216,43.4452
-95.593,43.2845
-95.1615,43.3196
-95.5204,43.391
-95.1369,43.3889
-95.2679,43.0488
-94.8842,43.1448
-95.1123,43.4262
-94.9469,43.4318
-94.9737,43.3241
-94.7964,43.3189
-94.9951,42.9502
-94.8667,42.072
-95.0371,42.0573
-95.3675,42.3363
-95.1356,41.9119
-94.8711,42.2763
-95.0007,42.1758
-95.5992,42.0707
-94.8149,41.9055
-95.3045,42.1238
-95.3636,42.0196
-94.7148,42.0618
-94.9731,42.0048
-95.4645,42.34
-95.1919,41.7751
-95.2671,41.7308
-95.3115,42.1794
-94.7458,42.2705
-95.0486,42.3154
-94.6917,42.1845
-94.7754,42.1254
-94.5566,42.2619
-95.2391,41.8922
-95.0556,41.9072
-95.2501,42.3095
-94.6321,42.0414
-95.5746,42.1304
-95.4443,42.1646
-94.5518,42.0124
-94.932,41.9121
-95.1778,42.0338
-95.0852,42.2653
-95.1273,42.1084
-95.8751,41.2324
-95.8608,41.2619
-95.8251,41.2616
-95.9141,41.2925
-95.4623,41.9504
-95.3509,41.4768
-96.0827,41.9237
-95.3681,41.2253
-95.8276,41.3644
-95.3537,41.8053
-95.4862,41.9134
-95.6257,41.8603
-95.421,41.7925
-95.07,41.5829
-95.1602,41.1306
-95.4106,41.0284
-95.7389,41.047
-95.099,41.2238
-95.3445,41.3832
-95.3111,41.6437
-95.5008,41.0132
-95.4586,41.1254
-95.8802,41.463
-95.0553,41.6352
-95.062,41.2963
-96.0314,41.8083
-95.7525,41.6243
-95.6813,41.2932
-95.4314,41.1916
-95.8742,41.6921
-95.584,41.0074
-95.0973,41.4547
-95.5519,41.4654
-95.7005,41.1414
-95.8913,41.5644
-95.9852,41.6371
-96.0072,41.7089
-95.829,41.9186
-95.6794,41.4564
-95.379,41.312
-95.8046,41.0271
-95.487,41.7288
-95.5658,41.5647
-95.9192,41.8214
-95.5108,41.6484
-95.2269,41.0079
-95.4469,41.5339
-95.6269,41.113
-95.7825,41.9942
-95.0988,40.9859
-95.6086,41.2307
-95.627,41.3603
-95.218,41.4623
-95.3952,41.7199
-95.7008,41.7373
-95.1562,41.0303
-95.5872,41.3329
-95.3648,40.7581
-95.3722,40.7656
-95.2054,40.6122
-94.9956,40.5991
-95.038,40.7491
-95.2217,40.6686
-95.1157,40.6249
-95.2888,40.8404
-95.4776,40.7215
-95.6258,40.6149
-95.4358,40.8631
-94.8917,40.7422
-95.3096,40.6127
-95.8093,40.7401
-95.5624,40.8704
-95.5773,40.6629
-95.025,40.6575
-95.6403,40.7507
-95.6729,40.9004
-95.7605,40.8424
-95.1562,40.7374
-90.6819,42.515
-90.7384,42.5122
-90.6829,42.4649
-90.8041,42.4849
-90.5924,42.1536
-90.4356,42.2582
-90.863,42.3321
-91.0144,42.287
-91.1963,42.6383
-91.3112,42.4766
-90.6087,41.9961
-91.5477,42.594
-90.8608,42.5526
-91.1183,42.4833
-91.2597,42.5001
-91.395,42.6541
-91.4143,42.8496
-91.3203,42.7624
-90.9313,42.4439
-91.0083,42.4451
-91.339,42.9522
-91.2593,42.7453
-91.2156,42.8762
-91.3233,42.5939
-91.119,42.7594
-90.973,42.5808
-90.6177,42.3044
-91.0621,42.5783
-91.449,42.4834
-90.6771,42.0778
-90.3367,42.1006
-91.0976,42.5678
-90.9518,42.6783
-90.8094,42.4435
-90.3954,42.0539
-90.1955,42.0737
-90.4903,42.3196
-91.3778,42.922
-90.8115,42.6171
-90.473,42.0727
-90.4846,42.1674
-91.5409,42.6832
-91.5429,42.7904
-91.1069,42.393
-90.7507,42.2775
-90.8041,42.4849
-91.7939,43.3227
-91.9126,43.1974
-91.6643,43.1361
-92.4155,43.473
-91.6552,43.013
-92.126,43.363
-91.5076,43.4421
-91.6454,42.9548
-91.8139,42.8494
-91.9134,43.1339
-91.2188,43.1698
-91.9578,42.9487
-91.6899,43.4638
-91.266,43.3661
-92.144,43.0932
-92.2733,43.4556
-91.4583,43.0493
-91.1887,43.0237
-91.1931,43.036
-91.3934,43.034
-91.2942,43.4899
-91.7734,43.1379
-91.5478,43.0036
-92.0927,43.217
-91.8846,42.8626
-92.0034,43.2979
-91.9335,43.0664
-91.9441,43.2032
-91.6639,42.855
-91.263,43.2636
-92.0302,43.0433
-91.48,43.264
-91.8334,42.9438
-91.5472,41.3202
-91.6392,42.1583
-91.8855,41.8313
-91.8707,41.8
-91.2851,42.1078
-91.876,41.9881
-90.82,42.0732
-92.2574,41.8992
-92.0829,41.9063
-92.0059,42.3309
-92.4285,41.7321
-91.067,42.0926
-91.7758,42.1898
-91.4914,42.1982
-92.4078,41.9131
-91.0605,41.8896
-92.3763,42.0789
-91.5413,42.2792
-91.4224,42.2383
-91.9977,41.7292
-92.3479,41.6378
-92.3645,41.5717
-91.3107,42.4137
-92.3187,42.169
-92.3314,42.0088
-91.5738,41.8943
-91.7801,41.9153
-92.1644,42.1588
-92.0388,41.3728
-92.3538,41.808
-91.677,42.0425
-91.5308,41.5557
-91.8795,41.7339
-91.2461,42.3422
-91.5016,41.6355
-91.5906,41.6937
-91.5477,41.6627
-91.6,41.6427
-91.6619,41.5727
-91.5151,41.6649
-91.5669,41.6438
-91.7057,41.4823
-91.9641,41.3504
-92.2179,42.0156
-92.1873,41.7564
-91.2258,42.192
-91.3861,41.9212
-90.8265,41.9745
-90.9382,41.8594
-92.1793,41.9061
-92.072,41.7863
-91.5941,42.0411
-91.3217,42.0035
-91.2764,41.9039
-91.9018,41.7954
-92.1599,41.5733
-90.8786,42.0772
-91.1989,42.2326
-91.2459,42.006
-92.1595,42.2554
-91.4274,41.9287
-91.9779,41.9927
-92.0893,41.5241
-91.6061,41.7443
-91.892,41.8992
-91.1409,41.9954
-91.0151,42.107
-91.7724,41.6507
-90.9543,41.9854
-91.7877,42.0365
-92.0052,41.5702
-91.7679,42.3956
-91.5741,41.4758
-91.6648,42.0731
-91.7875,42.3434
-91.4848,42.3436
-91.8746,42.0848
-91.5086,41.8099
-91.9263,41.7576
-92.068,41.4529
-91.4394,42.0607
-91.1662,41.8963
-91.6739,41.8268
-92.58,41.9616
-91.6773,41.7018
-91.729,42.1039
-92.5662,42.0077
-91.6824,42.29
-91.8881,42.2365
-92.1046,42.0194
-92.2842,41.729
-92.3799,41.99
-91.9892,42.1743
-91.8369,41.877
-91.7302,42.272
-91.6987,41.3015
-91.9965,41.904
-92.1765,41.4364
-91.84,41.47
-91.3141,41.6726
-91.8075,41.3585
-92.024,41.6393
-90.994,42.0604
-91.6554,41.9743
-91.6612,42.0188
-91.6259,41.9843
-91.6853,41.9521
-91.7098,41.9804
-91.6441,42.0083
-91.5992,42.0794
-91.7263,42.0493
-91.5992,42.0794
-92.4098,41.0309
-92.3162,40.9957
-92.7946,41.0287
-92.1431,40.9905
-92.6819,41.272
-91.9534,40.8626
-92.6195,40.9555
-92.3987,40.7324
-91.8284,41.1543
-92.0465,40.6546
-92.509,41.2121
-92.8728,40.7326
-92.5303,41.086
-92.9219,40.6344
-92.3359,41.3167
-92.0859,40.8378
-92.5051,40.8253
-92.6221,41.1533
-92.2268,40.9261
-92.827,40.6414
-91.9576,41.0039
-91.9682,41.0166
-92.3247,40.8591
-92.4362,41.2117
-92.1784,41.3363
-92.3097,41.1826
-91.9704,40.7424
-92.5006,41.1438
-92.025,40.9499
-92.2715,41.1948
-93.0145,40.9665
-92.1438,40.6721
-92.8534,40.8825
-92.6833,40.6866
-91.9027,40.6458
-92.9284,40.7883
-92.1354,41.2001
-92.6439,41.2942
-92.0664,41.1228
-93.0386,40.7751
-93.1527,40.7585
-92.258,40.6941
-91.9739,41.1939
-92.472,41.3309
-92.1736,40.864
-93.1368,40.6724
-92.2019,41.3301
-92.7421,40.7808
-92.6935,40.8416
-92.6184,41.2864
-91.117,40.8087
-91.5639,40.5657
-91.7897,40.7148
-91.5414,41.2093
-91.314,40.854
-91.3374,40.7417
-91.5745,40.6612
-91.7447,40.6397
-91.3398,40.633
-91.7119,40.8372
-91.6138,40.77
-91.3982,40.4094
-91.7645,41.0119
-91.1321,41.0059
-91.2631,40.8296
-91.424,40.5139
-91.2581,41.0984
-91.5614,40.9646
-91.6923,40.9774
-91.4138,41.0374
-91.3986,40.9161
-91.0439,41.1003
-91.5449,41.1342
-91.5368,40.7628
-91.6336,40.8568
-91.185,40.9419
-91.8141,40.8584
-91.547,41.1043
-91.1719,41.207
-91.6589,41.1449
-91.1799,40.8321
-91.4397,40.715
-91.5171,40.7695
-91.2268,40.7067
-91.4379,41.1257
-91.3026,40.9835
-90.2518,41.9792
-91.1748,41.5614
-90.9656,41.7353
-90.4942,41.5509
-90.738,41.5112
-90.3388,41.9629
-90.7235,41.4564
-90.7416,41.8111
-90.2709,41.7886
-90.4782,41.9779
-90.2078,41.8517
-90.1887,41.8445
-90.1885,41.8444
-90.1887,41.8445
-91.3747,41.2593
-91.3006,41.2926
-91.3465,41.3805
-90.5237,41.8267
-90.7553,41.7113
-90.6829,41.7093
-90.91,41.6145
-90.5634,41.6635
-91.1237,41.3486
-90.3819,41.9799
-90.6695,41.8501
-91.1885,41.2759
-90.3628,41.6082
-91.204,41.293
-91.4363,41.4988
-90.5534,41.7213
-90.3549,41.8017
-90.4539,41.743
-90.8088,41.4625
-91.0859,41.5646
-91.0509,41.4304
-90.8599,41.7132
-91.2931,41.4766
-90.4213,41.5746
-90.3706,41.6858
-90.8473,41.5583
-90.2187,41.9991
-91.1362,41.7563
-90.7256,41.6453
-90.5954,41.9081
-91.2668,41.5701
-90.8402,41.8259
-91.01,41.5858
-90.5745,41.5208
-90.6141,41.5164
-90.5613,41.5385
-90.6115,41.5386
-90.6063,41.613
-90.6038,41.5733
-90.5403,41.5618
-90.6063,41.613
-88.0254,43.6151
-88.3539,43.4681
-88.5162,43.2119
-87.8509,43.4995
-88.098,43.0622
-88.523,43.6028
-88.071,43.1054
-88.1065,43.0606
-88.2729,43.6042
-88.0947,43.6591
-88.0029,43.3034
-87.8401,43.5751
-88.1827,44.0242
-87.7673,43.9217
-88.7144,43.3107
-88.2406,43.1998
-88.3972,43.05
-88.3266,43.6959
-87.9767,43.8436
-87.9612,43.477
-88.1165,43.2189
-88.1049,43.7666
-87.9521,43.3231
-88.084,43.7767
-88.3707,43.3157
-88.3446,43.1172
-87.9157,43.6394
-88.631,43.4469
-88.2311,43.2343
-88.603,43.3305
-88.5441,43.3934
-88.5886,43.1477
-88.1626,43.3252
-88.7836,43.0751
-88.6845,43.3792
-88.1925,43.5214
-87.9956,43.9341
-87.7867,43.7381
-88.1469,43.0668
-88.1639,43.1497
-88.6281,43.2568
-88.4513,43.5795
-88.2871,43.8753
-88.5451,43.5045
-88.1128,43.1602
-88.1173,43.1789
-88.3097,43.146
-88.2399,43.8142
-88.4089,43.1118
-88.5205,43.2978
-88.0623,43.4338
-88.0911,43.9446
-88.2231,44.0679
-87.7848,43.9836
-88.303,43.0187
-88.5569,43.6864
-88.4862,43.1095
-88.4323,43.113
-87.797,43.6229
-88.2729,43.0788
-87.9779,43.7526
-87.8797,43.3955
-87.9816,43.5672
-88.2155,43.2739
-88.4528,43.3121
-88.1845,43.8074
-87.9568,43.3913
-87.7247,43.741
-87.6187,43.7183
-87.766,43.8176
-87.8242,43.7266
-88.2824,43.3322
-88.299,44.0717
-88.2271,43.1441
-88.1963,43.4438
-88.4478,43.5045
-87.9812,43.2359
-87.9722,43.6571
-88.7185,43.193
-88.1845,43.4224
-88.0046,43.2461
-88.7154,43.2764
-88.7049,43.4142
-88.2279,42.5406
-88.08,42.5001
-88.2122,42.8885
-88.0478,42.5325
-88.2749,42.666
-87.9228,42.8295
-88.1444,42.536
-87.862,42.949
-88.7508,42.5973
-88.6277,42.6227
-88.4726,43.0142
-88.4674,42.8809
-88.4092,42.8035
-88.5462,42.7009
-88.0854,43.0479
-88.5684,42.5429
-87.9873,42.7859
-88.3745,42.9601
-88.3485,42.5323
-87.9943,42.9373
-88.0503,42.941
-88.0086,42.9017
-88.6726,43.009
-88.3079,42.7483
-88.118,42.7012
-87.8299,42.6052
-87.6629,42.581
-87.8705,42.556
-87.8301,42.5617
-87.8762,42.6058
-88.1553,42.974
-88.4554,42.5881
-88.359,42.6487
-88.3451,42.8821
-88.1214,42.9047
-88.0946,42.9822
-88.2326,42.5746
-88.395,42.9385
-87.9027,42.8892
-88.5903,42.8793
-88.3582,42.54
-87.8855,42.5293
-88.2969,42.5557
-88.2243,42.7414
-88.1287,42.5709
-88.1608,42.552
-87.9032,42.6423
-87.8646,42.9105
-88.416,42.636
-87.9031,42.6967
-88.6026,42.9982
-88.1387,42.5201
-88.2573,42.5232
-88.039,42.6896
-88.3787,43.0088
-88.6027,42.535
-88.1974,42.7632
-88.2196,42.9993
-88.303,43.0187
-88.2705,43.0128
-88.2963,42.9516
-88.7429,42.8272
-88.5431,42.5767
-88.182,42.5128
-88.0012,42.5581
-88.4843,42.5136
-87.9584,43.0113
-87.8968,43.0506
-87.9154,43.0403
-87.9317,43.0158
-87.9353,43.0528
-87.9347,43.0753
-87.8947,42.9751
-87.9625,43.0488
-87.9478,43.1188
-87.9715,43.0685
-87.8895,43.082
-87.9084,43.0712
-88.0015,43.0488
-88.0176,43.0215
-87.9429,43.006
-87.9742,43.0859
-87.9073,43.1409
-87.9932,43.1122
-87.9944,42.9959
-87.9933,42.9559
-87.9447,42.9549
-88.0269,43.0828
-87.9898,43.1624
-88.0327,43.1594
-88.0346,43.1154
-88.0414,43.0493
-88.0364,42.9949
-88.8868,39.2326
-87.5867,39.449
-88.4074,39.0319
-88.0973,38.8306
-88.6645,38.9021
-87.6837,38.9096
-88.1246,39.274
-88.9812,39.2245
-88.1397,39.1228
-87.6695,39.1064
-88.3204,38.8284
-88.2445,39.3743
-88.2474,39.2076
-88.8715,39.3134
-87.6784,38.7309
-88.253,39.3958
-87.6923,39.422
-87.8707,39.3174
-88.6234,38.9645
-88.7337,39.2664
-88.335,39.1573
-88.2185,38.5222
-88.4503,39.322
-88.1704,38.9847
-87.895,39.001
-88.0809,38.7334
-87.6157,39.0028
-88.0647,38.59
-87.7484,39.007
-88.8552,39.0315
-88.0291,38.928
-87.6487,38.5921
-88.6418,39.1881
-88.4803,39.2176
-88.6319,39.272
-87.8396,38.9898
-88.6279,39.3641
-87.8638,38.7171
-88.4767,39.132
-88.2468,39.2772
-88.3488,39.3938
-89.1041,38.9439
-88.5584,38.9906
-88.0448,39.4424
-88.0979,38.895
-88.0323,38.5183
-87.6512,39.2402
-87.7131,39.1938
-88.3175,39.0182
-88.0172,38.9757
-88.0105,39.13
-88.8052,39.934
-89.0398,39.5095
-89.1948,40.1437
-89.1136,39.6978
-89.0507,39.7624
-89.3879,39.8499
-89.424,39.5917
-89.19,40.0582
-89.4023,39.9374
-89.4603,39.8563
-88.9465,39.8395
-88.9861,39.8432
-88.9534,39.8417
-88.9815,39.854
-88.9382,39.8583
-89.6626,39.5692
-89.3779,39.6612
-88.9808,39.78
-89.617,39.4401
-88.7468,39.5193
-88.9691,39.9248
-89.6581,39.6327
-89.085,39.8567
-89.538,39.3719
-89.2513,39.8499
-89.4185,39.5838
-89.3505,39.9706
-89.1725,39.9711
-88.988,39.7041
-89.4064,39.7778
-89.4541,39.4153
-89.2489,39.769
-89.2935,40.0045
-88.8659,39.7705
-89.019,39.6248
-89.1701,39.8582
-89.0836,39.2884
-88.8547,39.9351
-89.1951,39.4775
-89.3733,39.4699
-89.1048,39.3971
-89.5678,39.6086
-89.5851,39.3106
-89.5087,39.8663
-89.5649,39.7182
-88.8058,39.458
-89.1913,39.6405
-89.3406,39.5591
-89.4495,39.588
-88.9597,39.39
-89.6545,39.3688
-89.0741,39.9454
-90.0458,39.7517
-90.434,39.5606
-90.3636,39.8979
-90.0792,39.9386
-89.6684,39.9917
-89.744,39.5918
-90.1661,40.1536
-90.4229,40.0044
-90.5313,39.7296
-90.3524,39.9796
-90.3721,40.1289
-89.6891,39.9169
-89.8661,39.2885
-90.1163,40.0374
-90.4113,39.7716
-89.7112,39.6737
-90.0784,39.2608
-90.3722,39.823
-89.8903,40.2279
-89.452,40.0132
-89.4714,40.2967
-90.0889,39.6222
-90.429,40.07
-89.8501,39.3838
-89.7469,40.1017
-89.4519,40.2451
-90.061,40.3
-90.0672,39.3752
-90.3014,39.737
-90.2615,39.6983
-90.0043,40.1587
-89.3684,40.1451
-89.7867,40.0311
-90.2007,39.8589
-89.8588,39.6704
-89.8459,39.5509
-90.3317,39.5405
-89.7318,40.2269
-90.5339,39.8173
-89.5818,40.0967
-89.9794,39.476
-90.2379,39.5723
-89.855,39.7681
-89.5604,40.1682
-89.8045,39.398
-89.9601,40.0994
-90.0311,39.4227
-89.8072,39.9728
-89.8686,39.8331
-90.5432,40.1133
-89.6872,40.3011
-90.1048,39.4803
-89.5877,39.9121
-89.9607,39.1952
-89.8823,39.9402
-89.7621,39.5394
-89.7783,39.5064
-90.1764,39.958
-89.9449,39.587
-89.5487,39.9542
-90.4664,39.6266
-90.2257,39.6189
-89.6495,39.8
-89.6465,39.8317
-89.6275,39.7622
-89.6889,39.7725
-89.606,39.7495
-89.6534,39.7989
-89.6544,39.8544
-89.5864,39.8061
-89.7293,39.7655
-89.58,39.7533
-89.606,39.7495
-89.5364,39.8482
-89.606,39.7495
-89.541,39.8524
-89.606,39.7495
-89.1365,38.5241
-89.3069,38.4455
-88.0636,38.374
-88.9157,38.7231
-89.2311,38.306
-88.3642,38.2845
-88.7558,38.2153
-87.9081,38.3845
-88.9227,38.0
-88.7587,38.3531
-88.0025,38.449
-88.9229,38.198
-88.4678,37.9546
-87.9928,38.3764
-89.0209,37.9764
-88.2147,38.2082
-88.167,38.0808
-89.0574,37.9849
-88.4045,38.5138
-88.3516,38.6695
-89.0672,37.9946
-88.0595,38.166
-88.6363,38.1975
-88.4917,37.995
-88.9657,38.4333
-89.2042,38.2526
-89.2333,38.0137
-88.1335,38.365
-88.1202,37.9762
-88.3325,38.0927
-88.8504,38.0702
-88.3593,38.3782
-88.7614,38.8469
-88.4919,38.6703
-88.9417,37.9943
-89.0092,37.8031
-88.4144,38.4413
-88.2075,38.3645
-88.0035,38.2627
-88.8894,38.1527
-89.1648,38.4366
-88.7689,38.6136
-88.537,38.5223
-88.6481,38.3691
-87.8661,38.3514
-88.9127,38.5147
-88.813,38.7559
-87.8187,38.4034
-88.8403,37.9559
-88.5065,38.7718
-88.5286,38.0939
-88.6961,38.013
-88.0456,38.0356
-88.3338,38.2447
-87.7911,38.4147
-88.9105,38.317
-89.1159,37.9687
-88.9676,38.1654
-88.1285,37.8999
-88.219,38.7119
-88.3243,37.9773
-89.0552,38.6088
-88.2865,37.8904
-88.775,38.275
-88.9767,37.9182
-89.0942,38.7549
-89.1989,38.2607
-89.1756,38.4082
-88.4641,38.5806
-88.4736,38.7573
-88.856,38.8697
-88.9481,38.6264
-89.114,38.6131
-89.0927,38.1731
-89.0574,38.0894
-89.079,38.8446
-88.5306,38.3923
-88.3726,38.1699
-89.2231,38.138
-88.8702,38.425
-88.7684,37.8804
-89.0351,38.0222
-89.083,38.8033
-89.0328,38.467
-89.0067,38.2465
-88.5833,38.3328
-88.9307,37.8979
-88.9014,38.0872
-89.0745,38.3844
-88.6379,38.6697
-89.2158,37.72
-89.1173,37.6636
-89.2778,37.6704
-89.3172,37.5681
-89.2207,37.4668
-89.4654,37.8793
-88.9507,37.3266
-88.8768,37.4472
-88.5334,37.1542
-88.9806,37.4637
-89.1811,37.0123
-89.1192,37.7814
-89.5799,37.9228
-88.6328,37.6842
-89.0978,37.7748
-88.2383,37.5008
-89.2457,37.5424
-89.0801,37.8053
-88.8807,37.6284
-88.9747,37.365
-89.2218,37.8147
-89.1349,37.3712
-89.2379,37.9398
-88.5791,37.4829
-88.4434,37.8139
-88.2867,37.4665
-89.2336,37.9155
-89.025,37.7726
-88.3445,37.7278
-88.6235,37.8274
-88.4886,37.3602
-88.9655,37.575
-89.444,37.7406
-89.0083,37.251
-89.4999,37.6322
-88.7583,37.3794
-88.544,37.7257
-88.44,37.5634
-89.0232,37.8019
-89.1424,37.8366
-89.5444,37.7437
-88.9209,37.8245
-89.2915,37.4461
-88.8442,37.2092
-88.2491,37.6952
-88.2383,37.5008
-88.9739,37.2911
-89.4531,37.302
-89.209,37.6176
-88.9294,37.7257
-88.7252,37.1753
-89.2542,37.3409
-89.3494,37.1034
-89.1637,37.0865
-89.2001,37.1188
-88.5167,37.765
-89.3317,37.7655
-88.7454,37.578
-89.3537,37.1674
-89.0933,37.1935
-89.4158,37.7586
-88.7688,37.5367
-89.0831,37.3113
-88.8081,37.8047
-89.3693,37.6501
-89.1968,37.2146
-88.5324,37.8256
-88.2612,37.8042
-88.3462,37.424
-89.1141,37.879
-88.1785,37.7132
-88.7551,37.4673
-88.6228,37.6432
-89.2763,37.2345
-89.4599,37.221
-89.1834,37.277
-89.3256,37.1528
-89.3269,37.9051
-88.8879,37.4205
-89.1825,37.1578
-89.5899,37.9848
-89.4408,37.512
-89.0523,37.8991
-90.6142,38.6318
-90.4271,38.6383
-90.387,38.4305
-90.5598,38.6091
-90.4142,38.3384
-91.1709,38.4294
-91.3374,38.6444
-90.7806,38.4047
-90.6498,38.3573
-90.5358,38.6491
-90.3825,38.23
-90.5546,38.1204
-90.5255,38.577
-90.4271,38.6383
-90.6911,38.3155
-90.4271,38.6383
-90.6306,38.5128
-90.4683,38.5015
-90.4286,38.1879
-90.7185,38.1703
-90.3401,38.8069
-90.4271,38.6383
-90.2831,38.7947
-90.2936,38.8338
-90.4005,37.9961
-91.2931,38.3507
-90.6639,38.5878
-90.8292,38.503
-90.631,38.5667
-90.7901,38.251
-90.3669,38.7809
-90.4474,38.7229
-90.4161,38.7506
-90.4662,38.7689
-90.4725,38.1941
-90.3896,38.2625
-90.5281,38.4728
-90.5782,38.2586
-90.5575,38.4131
-90.4381,38.4069
-90.3629,38.3653
-90.877,38.52
-91.2328,38.4555
-90.4082,38.3419
-90.8903,38.2743
-90.8027,38.2615
-90.5149,38.2527
-90.6521,38.2809
-91.2291,38.574
-90.748,38.4922
-90.4111,38.2799
-90.831,38.1496
-90.8016,38.3816
-90.7751,38.5792
-90.3864,38.7259
-90.9713,38.3299
-91.0855,38.2744
-91.1567,38.2307
-91.0206,38.4456
-90.4407,37.9998
-90.4924,38.5576
-90.8822,38.4601
-91.0193,38.5459
-91.3974,38.3853
-90.4271,38.6383
-90.1913,38.6346
-90.1864,38.6352
-90.2164,38.6332
-90.2185,38.6128
-90.3264,38.6459
-90.2082,38.6442
-90.2125,38.6645
-90.2544,38.6445
-90.2929,38.5855
-90.2564,38.6185
-90.2495,38.5633
-90.2819,38.6616
-90.2496,38.659
-90.3644,38.7023
-90.2385,38.6756
-90.2625,38.5814
-90.3342,38.6295
-90.2309,38.5943
-90.3481,38.5893
-90.2595,38.6909
-90.3055,38.7071
-90.4256,38.5781
-90.3241,38.5476
-90.3776,38.6372
-90.3021,38.5222
-90.3811,38.5495
-90.407,38.5355
-90.3772,38.4915
-90.3282,38.4566
-90.3225,38.6669
-90.4504,38.6171
-90.3747,38.6746
-90.3033,38.6779
-90.341,38.7435
-90.3012,38.7497
-90.27,38.7196
-90.2131,38.7468
-90.2065,38.8033
-90.292,38.6108
-90.3265,38.7375
-90.4542,38.6565
-90.3225,38.6111
-90.3489,38.6182
-90.4271,38.6383
-90.4618,38.7033
-90.2375,38.7139
-90.2435,38.6531
-90.4271,38.6383
-90.2435,38.6531
-90.4271,38.6383
-90.2435,38.6531
-90.5065,38.8014
-90.4812,38.7839
-90.5471,38.7622
-90.6234,38.7378
-90.8224,39.2558
-90.8815,38.5728
-91.3489,39.0012
-91.1962,39.3346
-90.9362,39.3465
-90.5368,38.7509
-91.3493,39.3257
-90.8302,38.6616
-90.9962,38.606
-90.816,39.159
-91.0093,39.2431
-91.5798,39.2742
-90.5368,38.7509
-90.7775,39.053
-90.9343,38.7626
-91.1211,38.9766
-91.3715,38.8902
-91.3019,38.8717
-91.6893,39.2593
-91.0664,39.4336
-91.1516,38.6512
-91.3873,39.1055
-91.5085,38.9839
-90.9138,38.9482
-91.4909,38.9023
-90.8751,38.7163
-90.7427,38.8239
-90.7854,38.7936
-90.7296,38.7513
-90.7782,38.9346
-91.2317,39.0776
-90.3863,38.9259
-90.6228,38.7802
-91.037,39.1166
-91.1886,38.7702
-90.9624,39.0012
-91.1304,38.8117
-91.2126,38.967
-91.4883,39.2949
-91.174,38.805
-91.5645,39.0765
-90.8534,38.802
-90.2384,38.8758
-91.0168,39.1853
-91.7689,38.8874
-90.8213,38.9897
-91.0329,38.8097
-91.3839,39.7064
-91.5154,40.3445
-92.328,39.7428
-92.0047,40.4863
-91.1844,39.561
-92.0316,39.8922
-91.548,40.1437
-91.5398,39.5154
-92.253,39.7366
-91.6704,39.9625
-91.8606,39.8019
-91.7216,39.9962
-91.3031,39.4892
-92.1474,40.4533
-91.8832,39.7018
-91.725,40.4266
-92.0077,40.1384
-91.9171,40.1164
-91.5182,40.0391
-92.1489,39.7123
-92.1947,39.9076
-91.8157,40.0867
-91.8912,40.4931
-91.6148,39.9333
-91.723,39.6546
-91.7121,40.1184
-91.973,39.9931
-91.396,39.5917
-92.2438,40.036
-91.5368,39.7913
-91.6641,39.4207
-91.7538,39.8359
-92.0852,39.9765
-91.6753,40.5172
-91.6851,40.4312
-91.2705,39.65
-92.0371,39.6947
-92.0498,39.8108
-91.5278,39.9145
-91.5842,40.4001
-91.7852,40.2491
-91.9071,40.3721
-92.5856,40.1908
-92.475,39.9146
-92.2311,40.2509
-92.5619,39.7497
-92.4333,40.1959
-92.6351,39.7448
-92.6388,40.5665
-92.3918,40.4798
-92.1455,40.1795
-92.6424,39.9415
-92.7664,39.9146
-92.4066,40.104
-92.5886,40.5149
-92.014,40.3622
-92.878,40.2703
-92.9532,40.2601
-92.5567,40.3446
-92.2791,40.1609
-92.5264,40.5253
-92.5077,40.0208
-92.7241,40.5112
-92.4622,39.7481
-92.1851,40.4619
-93.1361,40.1844
-92.916,39.9332
-92.7695,39.7551
-92.7172,40.2685
-93.1115,40.3385
-92.5663,40.4152
-92.0976,40.329
-92.9951,40.4815
-92.9301,40.0371
