zip,place,state,lat,lon
02702,Assonet,MA,41.7975,-71.0607
02703,Attleboro,MA,41.9296,-71.3009
02712,Chartley,MA,41.9487,-71.2259
02713,Cuttyhunk,MA,41.4218,-70.9313
02714,Dartmouth,MA,41.7562,-71.0671
02715,Dighton,MA,41.8125,-71.1427
02717,East Freetown,MA,41.7635,-70.9677
02718,East Taunton,MA,41.8736,-71.0192
02719,Fairhaven,MA,41.6409,-70.8896
02720,Fall River,MA,41.7182,-71.14
02721,Fall River,MA,41.6883,-71.1574
02722,Fall River,MA,41.7015,-71.155
02723,Fall River,MA,41.6926,-71.1332
02724,Fall River,MA,41.685,-71.1748
02725,Somerset,MA,41.7223,-71.178
02726,Somerset,MA,41.756,-71.1492
02738,Marion,MA,41.7095,-70.7613
02739,Mattapoisett,MA,41.6618,-70.8164
02740,New Bedford,MA,41.6347,-70.9372
02741,New Bedford,MA,41.6362,-70.9342
02743,Acushnet,MA,41.6997,-70.9087
02744,New Bedford,MA,41.6127,-70.9167
02745,New Bedford,MA,41.6913,-70.9355
02746,New Bedford,MA,41.66,-70.9324
02747,North Dartmouth,MA,41.6338,-70.9958
02748,South Dartmouth,MA,41.5665,-70.9843
02760,North Attleboro,MA,41.9775,-71.3298
02761,North Attleboro,MA,41.9834,-71.3328
02762,Plainville,MA,42.0124,-71.3275
02763,Attleboro Falls,MA,41.9726,-71.3082
02764,North Dighton,MA,41.8529,-71.1485
02766,Norton,MA,41.9718,-71.1894
02767,Raynham,MA,41.9324,-71.0469
02768,Raynham Center,MA,41.7562,-71.0671
02769,Rehoboth,MA,41.8515,-71.2545
02770,Rochester,MA,41.7591,-70.8523
02771,Seekonk,MA,41.8378,-71.3224
02777,Swansea,MA,41.7473,-71.2122
02779,Berkley,MA,41.8353,-71.0765
02780,Taunton,MA,41.905,-71.1026
02783,Taunton,MA,41.7562,-71.0671
02790,Westport,MA,41.6211,-71.089
02791,Westport Point,MA,41.5223,-71.0745
02801,Adamsville,RI,41.5301,-71.2841
02802,Albion,RI,41.9512,-71.4545
02804,Ashaway,RI,41.4231,-71.7837
02806,Barrington,RI,41.7443,-71.3175
02807,Block Island,RI,41.1715,-71.5748
02808,Bradford,RI,41.4114,-71.7465
02809,Bristol,RI,41.6825,-71.2676
02812,Carolina,RI,41.4691,-71.6751
02813,Charlestown,RI,41.4007,-71.6615
02814,Chepachet,RI,41.9155,-71.6795
02815,Clayville,RI,41.7778,-71.6706
02816,Coventry,RI,41.6914,-71.5768
02817,West Greenwich,RI,41.64,-71.6435
02818,East Greenwich,RI,41.6498,-71.474
02822,Exeter,RI,41.574,-71.6076
02823,Fiskeville,RI,41.7312,-71.5468
02824,Forestdale,RI,42.0002,-71.5631
02825,Foster,RI,41.7815,-71.7187
02826,Glendale,RI,41.9762,-71.6326
02827,Greene,RI,41.7062,-71.7356
02828,Greenville,RI,41.8734,-71.5569
02829,Harmony,RI,41.8793,-71.5894
02830,Harrisville,RI,41.9764,-71.6534
02831,Hope,RI,41.7516,-71.5612
02832,Hope Valley,RI,41.5096,-71.7339
02833,Hopkinton,RI,41.4751,-71.7726
02835,Jamestown,RI,41.5164,-71.3761
02836,Kenyon,RI,41.4474,-71.6204
02837,Little Compton,RI,41.522,-71.1612
02838,Manville,RI,41.9689,-71.4741
02839,Mapleville,RI,41.9417,-71.6376
02840,Newport,RI,41.4876,-71.3271
02841,Newport,RI,41.499,-71.299
02842,Middletown,RI,41.5198,-71.2731
02852,North Kingstown,RI,41.5894,-71.4625
02857,North Scituate,RI,41.8439,-71.6242
02858,Oakland,RI,41.9573,-71.6478
02859,Pascoag,RI,41.9627,-71.7099
02860,Pawtucket,RI,41.8729,-71.3907
02861,Pawtucket,RI,41.8814,-71.356
02862,Pawtucket,RI,41.8612,-71.3691
02863,Central Falls,RI,41.8883,-71.3945
02864,Cumberland,RI,41.9484,-71.4154
02865,Lincoln,RI,41.9089,-71.4348
02871,Portsmouth,RI,41.5944,-71.252
02872,Prudence Island,RI,41.7071,-71.2868
02873,Rockville,RI,41.5199,-71.774
02874,Saunderstown,RI,41.5105,-71.4427
02875,Shannock,RI,41.456,-71.6355
02876,Slatersville,RI,41.9984,-71.5763
02877,Slocum,RI,41.5289,-71.5299
02878,Tiverton,RI,41.6338,-71.1808
02879,Wakefield,RI,41.4437,-71.5342
02880,Wakefield,RI,41.3753,-71.6439
02881,Kingston,RI,41.4803,-71.5292
02882,Narragansett,RI,41.4353,-71.4616
02883,Peace Dale,RI,41.4512,-71.4987
02885,Warren,RI,41.7256,-71.2702
02886,Warwick,RI,41.7026,-71.4476
02887,Warwick,RI,41.7001,-71.4162
02888,Warwick,RI,41.7494,-71.4084
02889,Warwick,RI,41.7141,-71.3901
02891,Westerly,RI,41.3691,-71.8126
02892,West Kingston,RI,41.5058,-71.6211
02893,West Warwick,RI,41.7004,-71.5183
02894,Wood River Junction,RI,41.45,-71.7074
02895,Woonsocket,RI,41.9846,-71.5194
02896,North Smithfield,RI,41.9724,-71.5508
02898,Wyoming,RI,41.5041,-71.663
02901,Providence,RI,41.8227,-71.4145
02902,Providence,RI,41.8184,-71.4249
02903,Providence,RI,41.82,-71.4158
02904,Providence,RI,41.8541,-71.4378
02905,Providence,RI,41.7845,-71.3959
02906,Providence,RI,41.8351,-71.3971
02907,Providence,RI,41.7971,-71.4255
02908,Providence,RI,41.8383,-71.4377
02909,Providence,RI,41.8206,-71.4443
02910,Cranston,RI,41.7766,-71.4383
02911,North Providence,RI,41.8547,-71.4735
02912,Providence,RI,41.824,-71.4128
02914,East Providence,RI,41.8138,-71.3688
02915,Riverside,RI,41.7723,-71.3542
02916,Rumford,RI,41.8425,-71.3559
02917,Smithfield,RI,41.8964,-71.5207
02918,Providence,RI,41.8415,-71.4404
02919,Johnston,RI,41.8274,-71.52
02920,Cranston,RI,41.7716,-71.4659
02921,Cranston,RI,41.7614,-71.5061
02940,Providence,RI,41.824,-71.4128
03031,Amherst,NH,42.8569,-71.6075
03032,Auburn,NH,42.9925,-71.3449
03033,Brookline,NH,42.7384,-71.6663
03034,Candia,NH,43.0585,-71.3049
03036,Chester,NH,42.9678,-71.245
03037,Deerfield,NH,43.1378,-71.2513
03038,Derry,NH,42.8874,-71.302
03040,East Candia,NH,43.0481,-71.2487
03041,East Derry,NH,42.8945,-71.2912
03042,Epping,NH,43.0411,-71.0764
03043,Francestown,NH,42.992,-71.8113
03044,Fremont,NH,42.984,-71.1218
03045,Goffstown,NH,43.0201,-71.5697
03046,Dunbarton,NH,43.1025,-71.6169
03047,Greenfield,NH,42.9493,-71.8728
03048,Greenville,NH,42.7482,-71.7619
03049,Hollis,NH,42.7485,-71.5772
03051,Hudson,NH,42.769,-71.4121
03052,Litchfield,NH,42.843,-71.455
03053,Londonderry,NH,42.8656,-71.3772
03054,Merrimack,NH,42.8667,-71.5128
03055,Milford,NH,42.8285,-71.6606
03057,Mont Vernon,NH,42.8976,-71.6762
03060,Nashua,NH,42.7564,-71.4667
03061,Nashua,NH,42.7654,-71.4676
03062,Nashua,NH,42.7235,-71.4893
03063,Nashua,NH,42.7717,-71.5132
03064,Nashua,NH,42.779,-71.4748
03070,New Boston,NH,42.9722,-71.6864
03071,New Ipswich,NH,42.7511,-71.8703
03073,North Salem,NH,42.837,-71.2206
03076,Pelham,NH,42.7288,-71.3046
03077,Raymond,NH,43.0325,-71.1912
03079,Salem,NH,42.7846,-71.2176
03082,Lyndeborough,NH,42.8954,-71.7744
03084,Temple,NH,42.82,-71.8523
03086,Wilton,NH,42.8368,-71.7541
03087,Windham,NH,42.8051,-71.3067
03101,Manchester,NH,42.9929,-71.4633
03102,Manchester,NH,42.9944,-71.4884
03103,Manchester,NH,42.9656,-71.4493
03104,Manchester,NH,43.0073,-71.4482
03105,Manchester,NH,42.9956,-71.4548
03106,Hooksett,NH,43.0617,-71.4444
03108,Manchester,NH,42.9956,-71.4548
03109,Manchester,NH,42.9713,-71.4135
03110,Bedford,NH,42.9403,-71.5213
03111,Manchester,NH,42.9956,-71.4548
03215,Waterville Valley,NH,43.9501,-71.4995
03216,Andover,NH,43.4287,-71.783
03217,Ashland,NH,43.7034,-71.6121
03218,Barnstead,NH,43.3349,-71.2887
03220,Belmont,NH,43.4512,-71.489
03221,Bradford,NH,43.2517,-71.9617
03222,Bristol,NH,43.612,-71.7507
03223,Campton,NH,43.8418,-71.6652
03224,Canterbury,NH,43.357,-71.557
03225,Center Barnstead,NH,43.3566,-71.2424
03226,Center Harbor,NH,43.7107,-71.4797
03227,Center Sandwich,NH,43.8162,-71.4506
03229,Contoocook,NH,43.1978,-71.6968
03230,Danbury,NH,43.5115,-71.8691
03231,East Andover,NH,43.4595,-71.7476
03233,Elkins,NH,43.4209,-71.9373
03234,Epsom,NH,43.2174,-71.3546
03235,Franklin,NH,43.4426,-71.6491
03237,Gilmanton,NH,43.4175,-71.4121
03238,Glencliff,NH,43.9828,-71.8934
03240,Grafton,NH,43.5727,-71.9634
03241,Hebron,NH,43.7186,-71.827
03242,Henniker,NH,43.1791,-71.8159
03243,Hill,NH,43.5274,-71.7292
03244,Hillsborough,NH,43.1141,-71.8992
03245,Holderness,NH,43.7378,-71.6044
03246,Laconia,NH,43.5727,-71.4781
03247,Laconia,NH,43.589,-71.4455
03249,Gilford,NH,43.5475,-71.4072
03251,Lincoln,NH,44.0582,-71.6727
03252,Lochmere,NH,43.4686,-71.5371
03253,Meredith,NH,43.6311,-71.4997
03254,Moultonborough,NH,43.7281,-71.3922
03255,Newbury,NH,43.3217,-72.0118
03256,New Hampton,NH,43.6184,-71.6435
03257,New London,NH,43.4145,-71.9857
03258,Chichester,NH,43.244,-71.4105
03259,North Sandwich,NH,43.8452,-71.385
03260,North Sutton,NH,43.3653,-71.9341
03261,Northwood,NH,43.207,-71.2004
03262,North Woodstock,NH,44.0354,-71.6863
03263,Pittsfield,NH,43.2874,-71.333
03264,Plymouth,NH,43.757,-71.6881
03266,Rumney,NH,43.8044,-71.848
03268,Salisbury,NH,43.4067,-71.7045
03269,Sanbornton,NH,43.5496,-71.6003
03272,South Newbury,NH,43.2956,-71.9967
03273,South Sutton,NH,43.3042,-71.9289
03275,Suncook,NH,43.1604,-71.4179
03276,Tilton,NH,43.4603,-71.5774
03278,Warner,NH,43.3035,-71.8353
03279,Warren,NH,43.9447,-71.8901
03280,Washington,NH,43.1747,-72.0824
03281,Weare,NH,43.0714,-71.7038
03282,Wentworth,NH,43.8685,-71.9097
03284,Springfield,NH,43.4938,-72.047
03285,Thornton,NH,43.905,-71.647
03287,Wilmot,NH,43.4485,-71.9158
03289,Winnisquam,NH,43.4964,-71.5197
03290,Nottingham,NH,43.1196,-71.111
03291,West Nottingham,NH,43.1823,-71.1396
03293,Woodstock,NH,43.9776,-71.6851
03298,Tilton,NH,43.5249,-71.4458
03301,Concord,NH,43.2185,-71.5277
03302,Concord,NH,43.3103,-71.6629
03303,Concord,NH,43.2817,-71.6595
03304,Bow,NH,43.1388,-71.5448
03305,Concord,NH,43.2134,-71.5172
03307,Loudon,NH,43.3193,-71.467
03431,Keene,NH,42.9627,-72.2955
03435,Keene,NH,42.9337,-72.2781
03440,Antrim,NH,43.0595,-71.9387
03441,Ashuelot,NH,42.7851,-72.4349
03442,Bennington,NH,43.0103,-71.9153
03443,Chesterfield,NH,42.8839,-72.4548
03444,Dublin,NH,42.8972,-72.0505
03445,Sullivan,NH,42.9982,-72.2019
03446,Swanzey,NH,42.8411,-72.3301
03447,Fitzwilliam,NH,42.7611,-72.145
03448,Gilsum,NH,43.0399,-72.2719
03449,Hancock,NH,42.9768,-71.9819
03450,Harrisville,NH,42.9399,-72.0972
03451,Hinsdale,NH,42.8027,-72.5015
03452,Jaffrey,NH,42.8178,-72.0275
03455,Marlborough,NH,42.8988,-72.2013
03456,Marlow,NH,43.1326,-72.2109
03457,Nelson,NH,42.9906,-72.1309
03458,Peterborough,NH,42.8856,-71.947
03461,Rindge,NH,42.7544,-72.019
03462,Spofford,NH,42.912,-72.4103
03464,Stoddard,NH,43.0739,-72.1088
03465,Troy,NH,42.827,-72.1848
03466,West Chesterfield,NH,42.8956,-72.5097
03467,Westmoreland,NH,42.969,-72.4358
03468,West Peterborough,NH,42.8908,-71.9334
03469,West Swanzey,NH,42.8734,-72.3151
03470,Winchester,NH,42.7788,-72.344
03561,Littleton,NH,44.3112,-71.7768
03570,Berlin,NH,44.4811,-71.1892
03574,Bethlehem,NH,44.2808,-71.6829
03575,Bretton Woods,NH,44.2581,-71.4412
03576,Colebrook,NH,44.9078,-71.4793
03579,Errol,NH,44.96868,-71.03296
03580,Franconia,NH,44.2053,-71.7518
03581,Gorham,NH,44.4048,-71.1548
03582,Groveton,NH,44.5984,-71.5064
03583,Jefferson,NH,44.3999,-71.4518
03584,Lancaster,NH,44.4921,-71.5591
03585,Lisbon,NH,44.2148,-71.8966
03586,Sugar Hill,NH,44.2203,-71.7964
03588,Milan,NH,44.587,-71.181
03589,Mount Washington,NH,44.6956,-71.3874
03590,North Stratford,NH,44.7149,-71.5644
03592,Pittsburg,NH,45.12296,-71.26298
03593,Randolph,NH,44.3753,-71.2798
03595,Twin Mountain,NH,44.2689,-71.5471
03597,West Stewartstown,NH,44.6956,-71.3874
03598,Whitefield,NH,44.3681,-71.6035
03601,Acworth,NH,43.196,-72.3001
03602,Alstead,NH,43.1265,-72.3281
03603,Charlestown,NH,43.2573,-72.4064
03604,Drewsville,NH,43.1281,-72.392
03605,Lempster,NH,43.2136,-72.1968
03607,South Acworth,NH,43.1956,-72.2686
03608,Walpole,NH,43.0765,-72.4155
03609,North Walpole,NH,43.1428,-72.4483
03740,Bath,NH,44.1808,-71.9828
03741,Canaan,NH,43.6601,-72.0297
03743,Claremont,NH,43.3679,-72.3422
03745,Cornish,NH,43.4963,-72.3394
03746,Cornish Flat,NH,43.4973,-72.2795
03748,Enfield,NH,43.6256,-72.127
03749,Enfield Center,NH,43.5796,-72.0854
03750,Etna,NH,43.7113,-72.2125
03751,Georges Mills,NH,43.4317,-72.0673
03752,Goshen,NH,43.3026,-72.1241
03753,Grantham,NH,43.5103,-72.1334
03754,Guild,NH,43.3767,-72.1381
03755,Hanover,NH,43.7045,-72.285
03756,Lebanon,NH,43.6423,-72.2518
03765,Haverhill,NH,44.0394,-72.0573
03766,Lebanon,NH,43.6447,-72.2428
03768,Lyme,NH,43.7913,-72.162
03769,Lyme Center,NH,43.7863,-72.1205
03770,Meriden,NH,43.5299,-72.2756
03771,Monroe,NH,44.2734,-72.025
03773,Newport,NH,43.3532,-72.1838
03774,North Haverhill,NH,44.0978,-72.0191
03777,Orford,NH,43.8941,-72.0978
03779,Piermont,NH,43.9906,-72.0813
03780,Pike,NH,44.0255,-72.0096
03781,Plainfield,NH,43.5519,-72.2704
03782,Sunapee,NH,43.3868,-72.095
03784,West Lebanon,NH,43.644,-72.3007
03785,Woodsville,NH,44.06393,-71.89424
03801,Portsmouth,NH,43.0729,-70.8052
03802,Portsmouth,NH,43.0718,-70.7626
03809,Alton,NH,43.463,-71.2297
03810,Alton Bay,NH,43.4845,-71.2489
03811,Atkinson,NH,42.837,-71.1603
03812,Bartlett,NH,44.0802,-71.292
03813,Center Conway,NH,44.09738,-71.04513
03814,Center Ossipee,NH,43.7682,-71.1349
03815,Center Strafford,NH,43.2629,-71.1071
03816,Center Tuftonboro,NH,43.6849,-71.2551
03817,Chocorua,NH,43.8909,-71.2407
03818,Conway,NH,43.9742,-71.1503
03819,Danville,NH,42.9234,-71.121
03820,Dover,NH,43.1888,-70.8868
03821,Dover,NH,43.1979,-70.8737
03823,Madbury,NH,43.1729,-70.9412
03824,Durham,NH,43.1174,-70.9197
03825,Barrington,NH,43.2027,-71.0377
03826,East Hampstead,NH,42.8877,-71.128
03827,East Kingston,NH,42.907,-70.9876
03830,East Wakefield,NH,43.6142,-71.0051
03832,Eaton Center,NH,43.9092,-71.0837
03833,Exeter,NH,42.9815,-70.9478
03835,Farmington,NH,43.3884,-71.0647
03836,Freedom,NH,43.8172,-71.0628
03837,Gilmanton Iron Works,NH,43.4466,-71.2995
03838,Glen,NH,44.1018,-71.1925
03839,Rochester,NH,43.262,-70.9837
03840,Greenland,NH,43.0353,-70.8475
03841,Hampstead,NH,42.882,-71.1758
03842,Hampton,NH,42.9359,-70.8243
03843,Hampton,NH,43.0059,-71.0132
03844,Hampton Falls,NH,42.9263,-70.8876
03845,Intervale,NH,44.0955,-71.1194
03846,Jackson,NH,44.167,-71.1878
03847,Kearsarge,NH,44.0753,-71.1176
03848,Kingston,NH,42.9133,-71.0639
03849,Madison,NH,43.9152,-71.1254
03850,Melvin Village,NH,43.7077,-71.3017
03851,Milton,NH,43.4229,-71.0114
03852,Milton Mills,NH,43.5025,-70.9697
03853,Mirror Lake,NH,43.6366,-71.2729
03854,New Castle,NH,43.0681,-70.7199
03855,New Durham,NH,43.443,-71.1408
03856,Newfields,NH,43.0374,-70.9782
03857,Newmarket,NH,43.0726,-70.9553
03858,Newton,NH,42.8678,-71.042
03859,Newton Junction,NH,42.8619,-71.04
03860,North Conway,NH,44.0336,-71.1238
03861,Lee,NH,43.1192,-70.9969
03862,North Hampton,NH,42.9776,-70.8267
03864,Ossipee,NH,43.6945,-71.1129
03865,Plaistow,NH,42.8356,-71.0934
03866,Rochester,NH,43.3045,-70.9756
03868,Rochester,NH,43.32,-70.9413
03869,Rollinsford,NH,43.2269,-70.8332
03870,Rye,NH,43.0095,-70.7652
03871,Rye Beach,NH,42.9806,-70.7719
03872,Sanbornville,NH,43.5513,-71.02
03873,Sandown,NH,42.9308,-71.1861
03874,Seabrook,NH,42.8854,-70.8646
03875,Silver Lake,NH,43.879,-71.1905
03878,Somersworth,NH,43.2525,-70.8756
03882,Effingham,NH,43.7012,-70.9834
03883,South Tamworth,NH,43.8077,-71.308
03884,Strafford,NH,43.2506,-71.1625
03885,Stratham,NH,43.0194,-70.8997
03886,Tamworth,NH,43.862,-71.2645
03887,Union,NH,43.4861,-71.063
03890,West Ossipee,NH,43.8118,-71.1946
03894,Wolfeboro,NH,43.595,-71.1908
03896,Wolfeboro Falls,NH,43.5892,-71.2189
03897,Wonalancet,NH,43.9073,-71.3506
03901,Berwick,ME,43.2899,-70.855
03902,Cape Neddick,ME,43.2133,-70.6397
03903,Eliot,ME,43.1309,-70.7822
03904,Kittery,ME,43.0921,-70.7429
03905,Kittery Point,ME,43.0976,-70.7121
03906,North Berwick,ME,43.3254,-70.7212
03907,Ogunquit,ME,43.2541,-70.6094
03908,South Berwick,ME,43.2292,-70.7859
03909,York,ME,43.1544,-70.6578
03910,York Beach,ME,43.1715,-70.6089
03911,York Harbor,ME,43.1368,-70.6456
04001,Acton,ME,43.5494,-70.9307
04002,Alfred,ME,43.4875,-70.6961
04003,Bailey Island,ME,43.7341,-69.9952
04004,Bar Mills,ME,43.6131,-70.5498
04005,Biddeford,ME,43.4935,-70.4883
04006,Biddeford Pool,ME,43.4448,-70.3414
04007,Biddeford,ME,43.4581,-70.5053
04008,Bowdoinham,ME,44.0101,-69.8984
04009,Bridgton,ME,44.052,-70.7241
04010,Brownfield,ME,43.9381,-70.9087
04011,Brunswick,ME,43.8973,-69.9779
04013,Bustins Island,ME,43.799,-70.0698
04014,Cape Porpoise,ME,43.3657,-70.6044
04015,Casco,ME,43.9596,-70.526
04016,Center Lovell,ME,44.181,-70.8917
04017,Chebeague Island,ME,43.7354,-70.1169
04019,Cliff Island,ME,43.6955,-70.1071
04020,Cornish,ME,43.7796,-70.7784
04021,Cumberland Center,ME,43.7974,-70.2649
04022,Denmark,ME,43.9755,-70.7924
04024,East Baldwin,ME,43.8646,-70.6922
04027,Lebanon,ME,43.4597,-70.9152
04028,East Parsonsfield,ME,43.7334,-70.8434
04029,Sebago,ME,43.9017,-70.6878
04030,East Waterboro,ME,43.5995,-70.6906
04032,Freeport,ME,43.857,-70.1031
04037,Fryeburg,ME,44.0313,-70.9668
04038,Gorham,ME,43.6843,-70.468
04039,Gray,ME,43.8942,-70.3429
04040,Harrison,ME,44.1071,-70.6539
04041,Hiram,ME,43.8622,-70.8531
04042,Hollis Center,ME,43.5946,-70.6051
04043,Kennebunk,ME,43.3881,-70.5478
04046,Kennebunkport,ME,43.3923,-70.4729
04047,Parsonsfield,ME,43.745,-70.9092
04048,Limerick,ME,43.6963,-70.7866
04049,Limington,ME,43.726,-70.6752
04050,Long Island,ME,43.692,-70.1551
04051,Lovell,ME,44.1614,-70.93
04054,Moody,ME,43.2763,-70.5978
04055,Naples,ME,43.9681,-70.5988
04056,Newfield,ME,43.6584,-70.8689
04057,North Bridgton,ME,44.0987,-70.6987
04061,North Waterboro,ME,43.64,-70.7298
04062,Windham,ME,43.7958,-70.4143
04063,Ocean Park,ME,43.5006,-70.3862
04064,Old Orchard Beach,ME,43.5254,-70.3883
04066,Orrs Island,ME,43.7727,-69.9668
04068,Porter,ME,43.8262,-70.9243
04069,Pownal,ME,43.89,-70.1955
04070,Scarborough,ME,43.577,-70.2736
04071,Raymond,ME,43.9219,-70.4498
04072,Saco,ME,43.5209,-70.4546
04073,Sanford,ME,43.4285,-70.7585
04074,Scarborough,ME,43.5835,-70.3457
04076,Shapleigh,ME,43.5674,-70.8286
04077,South Casco,ME,43.91,-70.5245
04078,South Freeport,ME,43.8208,-70.1208
04079,Harpswell,ME,43.7811,-69.9955
04082,South Windham,ME,43.7362,-70.4237
04083,Springvale,ME,43.4715,-70.8064
04084,Standish,ME,43.8142,-70.4807
04085,Steep Falls,ME,43.7719,-70.6396
04086,Topsham,ME,43.9814,-69.9378
04087,Waterboro,ME,43.5661,-70.7431
04088,Waterford,ME,44.1931,-70.7163
04090,Wells,ME,43.3144,-70.5969
04091,West Baldwin,ME,43.8299,-70.749
04092,Westbrook,ME,43.6843,-70.358
04093,Buxton,ME,43.6379,-70.5189
04094,West Kennebunk,ME,43.4061,-70.5733
04095,West Newfield,ME,43.601,-70.9027
04096,Yarmouth,ME,43.8009,-70.175
04097,North Yarmouth,ME,43.838,-70.2001
04098,Westbrook,ME,43.677,-70.3712
04101,Portland,ME,43.6606,-70.2589
04102,Portland,ME,43.6602,-70.2898
04103,Portland,ME,43.6876,-70.2876
04104,Portland,ME,43.6615,-70.2553
04105,Falmouth,ME,43.734,-70.2625
04106,South Portland,ME,43.6318,-70.2709
04107,Cape Elizabeth,ME,43.6017,-70.2301
04108,Peaks Island,ME,43.6589,-70.194
04109,Portland,ME,43.6783,-70.1987
04110,Cumberland Foreside,ME,43.759,-70.1993
04112,Portland,ME,43.6615,-70.2553
04116,South Portland,ME,43.6415,-70.2409
04122,Portland,ME,43.6615,-70.2553
04210,Auburn,ME,44.0948,-70.239
04211,Auburn,ME,44.197,-70.2395
04216,Andover,ME,44.6637,-70.7967
04217,Bethel,ME,44.4162,-70.8037
04219,Bryant Pond,ME,44.3957,-70.6435
04220,Buckfield,ME,44.2877,-70.3683
04221,Canton,ME,44.4602,-70.2998
04222,Durham,ME,43.9684,-70.1846
04223,Danville,ME,44.0239,-70.2857
04224,Dixfield,ME,44.5548,-70.4241
04225,Dryden,ME,44.6027,-70.2265
04226,East Andover,ME,44.6084,-70.6993
04227,East Dixfield,ME,44.5734,-70.3037
04228,East Livermore,ME,44.3994,-70.1303
04230,East Poland,ME,44.0627,-70.327
04231,Stoneham,ME,44.2641,-70.8875
04234,East Wilton,ME,44.6159,-70.1928
04236,Greene,ME,44.1891,-70.1455
04237,Hanover,ME,44.4959,-70.7167
04238,Hebron,ME,44.2021,-70.3754
04239,Jay,ME,44.516,-70.2099
04240,Lewiston,ME,44.0985,-70.1916
04241,Lewiston,ME,44.197,-70.2395
04250,Lisbon,ME,44.0255,-70.1139
04252,Lisbon Falls,ME,43.9978,-70.0734
04253,Livermore,ME,44.4079,-70.215
04254,Livermore Falls,ME,44.4325,-70.1427
04255,Greenwood,ME,44.3184,-70.6509
04256,Mechanic Falls,ME,44.1117,-70.3917
04257,Mexico,ME,44.5628,-70.5358
04258,Minot,ME,44.1461,-70.3399
04259,Monmouth,ME,44.2208,-70.0263
04260,New Gloucester,ME,43.9608,-70.2974
04261,Newry,ME,44.56461,-70.92003
04262,North Jay,ME,44.5473,-70.2381
04263,Leeds,ME,44.2834,-70.1253
04265,North Monmouth,ME,44.2753,-70.0367
04266,North Turner,ME,44.358,-70.2558
04267,North Waterford,ME,44.2317,-70.7687
04268,Norway,ME,44.2127,-70.5601
04270,Oxford,ME,44.1118,-70.5098
04271,Paris,ME,44.2641,-70.4985
04274,Poland,ME,44.0474,-70.3899
04275,Roxbury,ME,44.6566,-70.6092
04276,Rumford,ME,44.5434,-70.5645
04280,Sabattus,ME,44.1133,-70.0748
04281,South Paris,ME,44.2167,-70.5012
04282,Turner,ME,44.2557,-70.2494
04284,Wayne,ME,44.3493,-70.0712
04285,Weld,ME,44.7016,-70.4249
04286,West Bethel,ME,44.4021,-70.8601
04287,Bowdoin,ME,44.0575,-69.9656
04288,West Minot,ME,44.1712,-70.3659
04289,West Paris,ME,44.3253,-70.5732
04290,Peru,ME,44.4944,-70.4435
04291,West Poland,ME,44.0409,-70.453
04292,Sumner,ME,44.374,-70.4469
04294,Wilton,ME,44.5928,-70.2281
04330,Augusta,ME,44.3232,-69.7665
04332,Augusta,ME,44.4141,-69.7519
04333,Augusta,ME,44.3106,-69.7795
04336,Augusta,ME,44.3157,-69.818
04338,Augusta,ME,44.3106,-69.7795
04341,Coopers Mills,ME,44.2588,-69.551
04342,Dresden,ME,44.0785,-69.7457
04343,East Winthrop,ME,44.3217,-69.8964
04344,Farmingdale,ME,44.2523,-69.7913
04345,Gardiner,ME,44.207,-69.7858
04346,Randolph,ME,44.2347,-69.7506
04347,Hallowell,ME,44.2864,-69.8057
04348,Jefferson,ME,44.2204,-69.5133
04349,Kents Hill,ME,44.4383,-70.0748
04350,Litchfield,ME,44.1634,-69.9581
04351,Manchester,ME,44.358,-69.867
04352,Mount Vernon,ME,44.4993,-69.9903
04353,Whitefield,ME,44.1884,-69.5751
04354,Palermo,ME,44.3843,-69.4334
04355,Readfield,ME,44.4032,-69.9506
04357,Richmond,ME,44.1042,-69.8211
04358,South China,ME,44.3953,-69.5804
04359,South Gardiner,ME,44.1801,-69.7567
04360,Vienna,ME,44.5475,-70.003
04363,Windsor,ME,44.3009,-69.5806
04364,Winthrop,ME,44.3229,-69.9576
04401,Bangor,ME,44.8242,-68.7918
04402,Bangor,ME,44.8012,-68.7778
04406,Abbot,ME,45.2345,-69.5699
04408,Aurora,ME,44.99135,-68.23072
04410,Bradford,ME,45.0855,-68.9235
04411,Bradley,ME,44.9015,-68.6263
04412,Brewer,ME,44.7874,-68.7539
04413,Brookton,ME,45.5507,-67.7436
04414,Brownville,ME,45.44464,-69.10659
04415,Brownville Junction,ME,45.3512,-69.0581
04416,Bucksport,ME,44.6015,-68.7768
04417,Burlington,ME,45.2349,-68.379
04418,Greenbush,ME,45.08638,-68.4722
04419,Carmel,ME,44.8053,-68.9942
04420,Castine,ME,44.413,-68.798
04421,Castine,ME,44.4156,-68.7929
04422,Charleston,ME,45.067,-69.0869
04424,Danforth,ME,45.6687,-67.8688
04426,Dover Foxcroft,ME,45.1877,-69.2045
04427,Corinth,ME,44.9805,-69.0109
04428,Eddington,ME,44.7917,-68.5777
04429,Holden,ME,44.7208,-68.6165
04430,East Millinocket,ME,45.63,-68.5728
04431,East Orland,ME,44.5612,-68.6647
04434,Etna,ME,44.7932,-69.1322
04435,Exeter,ME,44.9679,-69.1079
04438,Frankfort,ME,44.5979,-68.934
04441,Greenville,ME,45.89602,-69.47534
04442,Greenville Junction,ME,45.4796,-69.6939
04443,Guilford,ME,45.1735,-69.3975
04444,Hampden,ME,44.7411,-68.8731
04448,Howland,ME,45.2456,-68.6666
